Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,47,0,-0.462393283844,-0.402979850769,0,7.16709542274,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,49,0,-0.462392807007,-0.402979850769,0,8.09188175201,-12.6938529015,0
0,1,49,1,-0.462392807007,-0.402978897095,0,8.09188175201,-12.2908735275,0
0,1,48,1,-0.462393283844,-0.402978897095,0,7.62948870659,-12.2908735275,0
0,0,49,0,-0.462392807007,-0.402979850769,0,8.09188175201,-12.6938529015,0
0,1,48,1,-0.462393283844,-0.402978897095,0,7.62948870659,-12.2908735275,0
0,1,48,0,-0.462393283844,-0.402979850769,0,7.62948870659,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,50,0,-0.462393760681,-0.402979850769,0,8.55427503586,-12.6938529015,0
0,1,50,1,-0.462393760681,-0.402978897095,0,8.55427503586,-12.2908735275,0
0,1,49,1,-0.462392807007,-0.402978897095,0,8.09188175201,-12.2908735275,0
0,0,50,0,-0.462393760681,-0.402979850769,0,8.55427503586,-12.6938529015,0
0,1,49,1,-0.462392807007,-0.402978897095,0,8.09188175201,-12.2908735275,0
0,1,49,0,-0.462392807007,-0.402979850769,0,8.09188175201,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,51,0,-0.462392807007,-0.402979850769,0,9.0166683197,-12.6938529015,0
0,1,51,1,-0.462392807007,-0.402978897095,0,9.0166683197,-12.2908735275,0
0,1,50,1,-0.462393760681,-0.402978897095,0,8.55427503586,-12.2908735275,0
0,0,51,0,-0.462392807007,-0.402979850769,0,9.0166683197,-12.6938529015,0
0,1,50,1,-0.462393760681,-0.402978897095,0,8.55427503586,-12.2908735275,0
0,1,50,0,-0.462393760681,-0.402979850769,0,8.55427503586,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,52,0,-0.462393760681,-0.402979850769,0,9.47906160355,-12.6938529015,0
0,1,52,1,-0.462393760681,-0.402978897095,0,9.47906160355,-12.2908735275,0
0,1,51,1,-0.462392807007,-0.402978897095,0,9.0166683197,-12.2908735275,0
0,0,52,0,-0.462393760681,-0.402979850769,0,9.47906160355,-12.6938529015,0
0,1,51,1,-0.462392807007,-0.402978897095,0,9.0166683197,-12.2908735275,0
0,1,51,0,-0.462392807007,-0.402979850769,0,9.0166683197,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,53,0,-0.462392807007,-0.402979850769,0,9.94145488739,-12.6938529015,0
0,1,53,1,-0.462392807007,-0.402978897095,0,9.94145488739,-12.2908735275,0
0,1,52,1,-0.462393760681,-0.402978897095,0,9.47906160355,-12.2908735275,0
0,0,53,0,-0.462392807007,-0.402979850769,0,9.94145488739,-12.6938529015,0
0,1,52,1,-0.462393760681,-0.402978897095,0,9.47906160355,-12.2908735275,0
0,1,52,0,-0.462393760681,-0.402979850769,0,9.47906160355,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,54,0,-0.462393760681,-0.402979850769,0,10.4038481712,-12.6938529015,0
0,1,54,1,-0.462393760681,-0.402978897095,0,10.4038481712,-12.2908735275,0
0,1,53,1,-0.462392807007,-0.402978897095,0,9.94145488739,-12.2908735275,0
0,0,54,0,-0.462393760681,-0.402979850769,0,10.4038481712,-12.6938529015,0
0,1,53,1,-0.462392807007,-0.402978897095,0,9.94145488739,-12.2908735275,0
0,1,53,0,-0.462392807007,-0.402979850769,0,9.94145488739,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,55,0,-0.462392807007,-0.402979850769,0,10.8662414551,-12.6938529015,0
0,1,55,1,-0.462392807007,-0.402978897095,0,10.8662414551,-12.2908735275,0
0,1,54,1,-0.462393760681,-0.402978897095,0,10.4038481712,-12.2908735275,0
0,0,55,0,-0.462392807007,-0.402979850769,0,10.8662414551,-12.6938529015,0
0,1,54,1,-0.462393760681,-0.402978897095,0,10.4038481712,-12.2908735275,0
0,1,54,0,-0.462393760681,-0.402979850769,0,10.4038481712,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,56,0,-0.462393760681,-0.402979850769,0,11.3286347389,-12.6938529015,0
0,1,56,1,-0.462393760681,-0.402978897095,0,11.3286347389,-12.2908735275,0
0,1,55,1,-0.462392807007,-0.402978897095,0,10.8662414551,-12.2908735275,0
0,0,56,0,-0.462393760681,-0.402979850769,0,11.3286347389,-12.6938529015,0
0,1,55,1,-0.462392807007,-0.402978897095,0,10.8662414551,-12.2908735275,0
0,1,55,0,-0.462392807007,-0.402979850769,0,10.8662414551,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,57,0,-0.462392807007,-0.402979850769,0,11.7910280228,-12.6938529015,0
0,1,57,1,-0.462392807007,-0.402978897095,0,11.7910280228,-12.2908735275,0
0,1,56,1,-0.462393760681,-0.402978897095,0,11.3286347389,-12.2908735275,0
0,0,57,0,-0.462392807007,-0.402979850769,0,11.7910280228,-12.6938529015,0
0,1,56,1,-0.462393760681,-0.402978897095,0,11.3286347389,-12.2908735275,0
0,1,56,0,-0.462393760681,-0.402979850769,0,11.3286347389,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,58,0,-0.462393760681,-0.402979850769,0,12.2534213066,-12.6938529015,0
0,1,58,1,-0.462393760681,-0.402978897095,0,12.2534213066,-12.2908735275,0
0,1,57,1,-0.462392807007,-0.402978897095,0,11.7910280228,-12.2908735275,0
0,0,58,0,-0.462393760681,-0.402979850769,0,12.2534213066,-12.6938529015,0
0,1,57,1,-0.462392807007,-0.402978897095,0,11.7910280228,-12.2908735275,0
0,1,57,0,-0.462392807007,-0.402979850769,0,11.7910280228,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,59,0,-0.462392807007,-0.402979850769,0,12.7158145905,-12.6938529015,0
0,1,59,1,-0.462392807007,-0.402978897095,0,12.7158145905,-12.2908735275,0
0,1,58,1,-0.462393760681,-0.402978897095,0,12.2534213066,-12.2908735275,0
0,0,59,0,-0.462392807007,-0.402979850769,0,12.7158145905,-12.6938529015,0
0,1,58,1,-0.462393760681,-0.402978897095,0,12.2534213066,-12.2908735275,0
0,1,58,0,-0.462393760681,-0.402979850769,0,12.2534213066,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,60,0,-0.462393760681,-0.402979850769,0,13.1782078743,-12.6938529015,0
0,1,60,1,-0.462393760681,-0.402978897095,0,13.1782078743,-12.2908735275,0
0,1,59,1,-0.462392807007,-0.402978897095,0,12.7158145905,-12.2908735275,0
0,0,60,0,-0.462393760681,-0.402979850769,0,13.1782078743,-12.6938529015,0
0,1,59,1,-0.462392807007,-0.402978897095,0,12.7158145905,-12.2908735275,0
0,1,59,0,-0.462392807007,-0.402979850769,0,12.7158145905,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,61,0,-0.462392807007,-0.402979850769,0,13.6406011581,-12.6938529015,0
0,1,61,1,-0.462392807007,-0.402978897095,0,13.6406011581,-12.2908735275,0
0,1,60,1,-0.462393760681,-0.402978897095,0,13.1782078743,-12.2908735275,0
0,0,61,0,-0.462392807007,-0.402979850769,0,13.6406011581,-12.6938529015,0
0,1,60,1,-0.462393760681,-0.402978897095,0,13.1782078743,-12.2908735275,0
0,1,60,0,-0.462393760681,-0.402979850769,0,13.1782078743,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,62,0,-0.462393760681,-0.402979850769,0,14.102994442,-12.6938529015,0
0,1,62,1,-0.462393760681,-0.402978897095,0,14.102994442,-12.2908735275,0
0,1,61,1,-0.462392807007,-0.402978897095,0,13.6406011581,-12.2908735275,0
0,0,62,0,-0.462393760681,-0.402979850769,0,14.102994442,-12.6938529015,0
0,1,61,1,-0.462392807007,-0.402978897095,0,13.6406011581,-12.2908735275,0
0,1,61,0,-0.462392807007,-0.402979850769,0,13.6406011581,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,0,-0.462392807007,-0.402979850769,0,14.5653877258,-12.6938529015,0
0,1,63,1,-0.462392807007,-0.402978897095,0,14.5653877258,-12.2908735275,0
0,1,62,1,-0.462393760681,-0.402978897095,0,14.102994442,-12.2908735275,0
0,0,63,0,-0.462392807007,-0.402979850769,0,14.5653877258,-12.6938529015,0
0,1,62,1,-0.462393760681,-0.402978897095,0,14.102994442,-12.2908735275,0
0,1,62,0,-0.462393760681,-0.402979850769,0,14.102994442,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,1,-0.462392807007,-0.402978897095,0,14.5653877258,-12.2908735275,0
0,0,0,1,-0.462392807007,-0.402978897095,0,-14.5653877258,-12.2908735275,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,0,-0.462392807007,-0.402979850769,0,-14.5653877258,-12.6938529015,0
0,1,1,0,-0.462393760681,-0.402979850769,0,-14.102994442,-12.6938529015,0
0,1,1,1,-0.462393760681,-0.402978897095,0,-14.102994442,-12.2908735275,0
0,1,1,2,-0.462393760681,-0.402979850769,0,-14.102994442,-11.8878941536,0
0,1,0,2,-0.462392807007,-0.402979850769,0,-14.5653877258,-11.8878941536,0
0,0,1,1,-0.462393760681,-0.402978897095,0,-14.102994442,-12.2908735275,0
0,1,0,2,-0.462392807007,-0.402979850769,0,-14.5653877258,-11.8878941536,0
0,1,0,1,-0.462392807007,-0.402978897095,0,-14.5653877258,-12.2908735275,0
0,1,0,0,-0.462392807007,-0.402979850769,0,-14.5653877258,-12.6938529015,0
0,1,1,0,-0.462393760681,-0.402979850769,0,-14.102994442,-12.6938529015,0
0,1,2,0,-0.462392807007,-0.402979850769,0,-13.6406011581,-12.6938529015,0
0,1,2,1,-0.462392807007,-0.402978897095,0,-13.6406011581,-12.2908735275,0
0,1,2,2,-0.462392807007,-0.402979850769,0,-13.6406011581,-11.8878941536,0
0,1,1,2,-0.462393760681,-0.402979850769,0,-14.102994442,-11.8878941536,0
0,0,2,1,-0.462392807007,-0.402978897095,0,-13.6406011581,-12.2908735275,0
0,1,1,2,-0.462393760681,-0.402979850769,0,-14.102994442,-11.8878941536,0
0,1,1,1,-0.462393760681,-0.402978897095,0,-14.102994442,-12.2908735275,0
0,1,1,0,-0.462393760681,-0.402979850769,0,-14.102994442,-12.6938529015,0
0,1,2,0,-0.462392807007,-0.402979850769,0,-13.6406011581,-12.6938529015,0
0,1,3,0,-0.462393760681,-0.402979850769,0,-13.1782078743,-12.6938529015,0
0,1,3,1,-0.462393760681,-0.402978897095,0,-13.1782078743,-12.2908735275,0
0,1,3,2,-0.462393760681,-0.402979850769,0,-13.1782078743,-11.8878941536,0
0,1,2,2,-0.462392807007,-0.402979850769,0,-13.6406011581,-11.8878941536,0
0,0,3,1,-0.462393760681,-0.402978897095,0,-13.1782078743,-12.2908735275,0
0,1,2,2,-0.462392807007,-0.402979850769,0,-13.6406011581,-11.8878941536,0
0,1,2,1,-0.462392807007,-0.402978897095,0,-13.6406011581,-12.2908735275,0
0,1,2,0,-0.462392807007,-0.402979850769,0,-13.6406011581,-12.6938529015,0
0,1,3,0,-0.462393760681,-0.402979850769,0,-13.1782078743,-12.6938529015,0
0,1,4,0,-0.462392807007,-0.402979850769,0,-12.7158145905,-12.6938529015,0
0,1,4,1,-0.462392807007,-0.402978897095,0,-12.7158145905,-12.2908735275,0
0,1,4,2,-0.462392807007,-0.402979850769,0,-12.7158145905,-11.8878941536,0
0,1,3,2,-0.462393760681,-0.402979850769,0,-13.1782078743,-11.8878941536,0
0,0,4,1,-0.462392807007,-0.402978897095,0,-12.7158145905,-12.2908735275,0
0,1,3,2,-0.462393760681,-0.402979850769,0,-13.1782078743,-11.8878941536,0
0,1,3,1,-0.462393760681,-0.402978897095,0,-13.1782078743,-12.2908735275,0
0,1,3,0,-0.462393760681,-0.402979850769,0,-13.1782078743,-12.6938529015,0
0,1,4,0,-0.462392807007,-0.402979850769,0,-12.7158145905,-12.6938529015,0
0,1,5,0,-0.462393760681,-0.402979850769,0,-12.2534213066,-12.6938529015,0
0,1,5,1,-0.462393760681,-0.402978897095,0,-12.2534213066,-12.2908735275,0
0,1,5,2,-0.462393760681,-0.402979850769,0,-12.2534213066,-11.8878941536,0
0,1,4,2,-0.462392807007,-0.402979850769,0,-12.7158145905,-11.8878941536,0
0,0,5,1,-0.462393760681,-0.402978897095,0,-12.2534213066,-12.2908735275,0
0,1,4,2,-0.462392807007,-0.402979850769,0,-12.7158145905,-11.8878941536,0
0,1,4,1,-0.462392807007,-0.402978897095,0,-12.7158145905,-12.2908735275,0
0,1,4,0,-0.462392807007,-0.402979850769,0,-12.7158145905,-12.6938529015,0
0,1,5,0,-0.462393760681,-0.402979850769,0,-12.2534213066,-12.6938529015,0
0,1,6,0,-0.462392807007,-0.402979850769,0,-11.7910280228,-12.6938529015,0
0,1,6,1,-0.462392807007,-0.402978897095,0,-11.7910280228,-12.2908735275,0
0,1,6,2,-0.462392807007,-0.402979850769,0,-11.7910280228,-11.8878941536,0
0,1,5,2,-0.462393760681,-0.402979850769,0,-12.2534213066,-11.8878941536,0
0,0,6,1,-0.462392807007,-0.402978897095,0,-11.7910280228,-12.2908735275,0
0,1,5,2,-0.462393760681,-0.402979850769,0,-12.2534213066,-11.8878941536,0
0,1,5,1,-0.462393760681,-0.402978897095,0,-12.2534213066,-12.2908735275,0
0,1,5,0,-0.462393760681,-0.402979850769,0,-12.2534213066,-12.6938529015,0
0,1,6,0,-0.462392807007,-0.402979850769,0,-11.7910280228,-12.6938529015,0
0,1,7,0,-0.462393760681,-0.402979850769,0,-11.3286347389,-12.6938529015,0
0,1,7,1,-0.462393760681,-0.402978897095,0,-11.3286347389,-12.2908735275,0
0,1,7,2,-0.462393760681,-0.402979850769,0,-11.3286347389,-11.8878941536,0
0,1,6,2,-0.462392807007,-0.402979850769,0,-11.7910280228,-11.8878941536,0
0,0,7,1,-0.462393760681,-0.402978897095,0,-11.3286347389,-12.2908735275,0
0,1,6,2,-0.462392807007,-0.402979850769,0,-11.7910280228,-11.8878941536,0
0,1,6,1,-0.462392807007,-0.402978897095,0,-11.7910280228,-12.2908735275,0
0,1,6,0,-0.462392807007,-0.402979850769,0,-11.7910280228,-12.6938529015,0
0,1,7,0,-0.462393760681,-0.402979850769,0,-11.3286347389,-12.6938529015,0
0,1,8,0,-0.462392807007,-0.402979850769,0,-10.8662414551,-12.6938529015,0
0,1,8,1,-0.462392807007,-0.402978897095,0,-10.8662414551,-12.2908735275,0
0,1,8,2,-0.462392807007,-0.402979850769,0,-10.8662414551,-11.8878941536,0
0,1,7,2,-0.462393760681,-0.402979850769,0,-11.3286347389,-11.8878941536,0
0,0,8,1,-0.462392807007,-0.402978897095,0,-10.8662414551,-12.2908735275,0
0,1,7,2,-0.462393760681,-0.402979850769,0,-11.3286347389,-11.8878941536,0
0,1,7,1,-0.462393760681,-0.402978897095,0,-11.3286347389,-12.2908735275,0
0,1,7,0,-0.462393760681,-0.402979850769,0,-11.3286347389,-12.6938529015,0
0,1,8,0,-0.462392807007,-0.402979850769,0,-10.8662414551,-12.6938529015,0
0,1,9,0,-0.462393760681,-0.402979850769,0,-10.4038481712,-12.6938529015,0
0,1,9,1,-0.462393760681,-0.402978897095,0,-10.4038481712,-12.2908735275,0
0,1,9,2,-0.462393760681,-0.402979850769,0,-10.4038481712,-11.8878941536,0
0,1,8,2,-0.462392807007,-0.402979850769,0,-10.8662414551,-11.8878941536,0
0,0,9,1,-0.462393760681,-0.402978897095,0,-10.4038481712,-12.2908735275,0
0,1,8,2,-0.462392807007,-0.402979850769,0,-10.8662414551,-11.8878941536,0
0,1,8,1,-0.462392807007,-0.402978897095,0,-10.8662414551,-12.2908735275,0
0,1,8,0,-0.462392807007,-0.402979850769,0,-10.8662414551,-12.6938529015,0
0,1,9,0,-0.462393760681,-0.402979850769,0,-10.4038481712,-12.6938529015,0
0,1,10,0,-0.462392807007,-0.402979850769,0,-9.94145488739,-12.6938529015,0
0,1,10,1,-0.462392807007,-0.402978897095,0,-9.94145488739,-12.2908735275,0
0,1,10,2,-0.462392807007,-0.402979850769,0,-9.94145488739,-11.8878941536,0
0,1,9,2,-0.462393760681,-0.402979850769,0,-10.4038481712,-11.8878941536,0
0,0,10,1,-0.462392807007,-0.402978897095,0,-9.94145488739,-12.2908735275,0
0,1,9,2,-0.462393760681,-0.402979850769,0,-10.4038481712,-11.8878941536,0
0,1,9,1,-0.462393760681,-0.402978897095,0,-10.4038481712,-12.2908735275,0
0,1,9,0,-0.462393760681,-0.402979850769,0,-10.4038481712,-12.6938529015,0
0,1,10,0,-0.462392807007,-0.402979850769,0,-9.94145488739,-12.6938529015,0
0,1,11,0,-0.462393760681,-0.402979850769,0,-9.47906160355,-12.6938529015,0
0,1,11,1,-0.462393760681,-0.402978897095,0,-9.47906160355,-12.2908735275,0
0,1,11,2,-0.462393760681,-0.402979850769,0,-9.47906160355,-11.8878941536,0
0,1,10,2,-0.462392807007,-0.402979850769,0,-9.94145488739,-11.8878941536,0
0,0,11,1,-0.462393760681,-0.402978897095,0,-9.47906160355,-12.2908735275,0
0,1,10,2,-0.462392807007,-0.402979850769,0,-9.94145488739,-11.8878941536,0
0,1,10,1,-0.462392807007,-0.402978897095,0,-9.94145488739,-12.2908735275,0
0,1,10,0,-0.462392807007,-0.402979850769,0,-9.94145488739,-12.6938529015,0
0,1,11,0,-0.462393760681,-0.402979850769,0,-9.47906160355,-12.6938529015,0
0,1,12,0,-0.462392807007,-0.402979850769,0,-9.0166683197,-12.6938529015,0
0,1,12,1,-0.462392807007,-0.402978897095,0,-9.0166683197,-12.2908735275,0
0,1,12,2,-0.462392807007,-0.402979850769,0,-9.0166683197,-11.8878941536,0
0,1,11,2,-0.462393760681,-0.402979850769,0,-9.47906160355,-11.8878941536,0
0,0,12,1,-0.462392807007,-0.402978897095,0,-9.0166683197,-12.2908735275,0
0,1,11,2,-0.462393760681,-0.402979850769,0,-9.47906160355,-11.8878941536,0
0,1,11,1,-0.462393760681,-0.402978897095,0,-9.47906160355,-12.2908735275,0
0,1,11,0,-0.462393760681,-0.402979850769,0,-9.47906160355,-12.6938529015,0
0,1,12,0,-0.462392807007,-0.402979850769,0,-9.0166683197,-12.6938529015,0
0,1,13,0,-0.462393760681,-0.402979850769,0,-8.55427503586,-12.6938529015,0
0,1,13,1,-0.462393760681,-0.402978897095,0,-8.55427503586,-12.2908735275,0
0,1,13,2,-0.462393760681,-0.402979850769,0,-8.55427503586,-11.8878941536,0
0,1,12,2,-0.462392807007,-0.402979850769,0,-9.0166683197,-11.8878941536,0
0,0,13,1,-0.462393760681,-0.402978897095,0,-8.55427503586,-12.2908735275,0
0,1,12,2,-0.462392807007,-0.402979850769,0,-9.0166683197,-11.8878941536,0
0,1,12,1,-0.462392807007,-0.402978897095,0,-9.0166683197,-12.2908735275,0
0,1,12,0,-0.462392807007,-0.402979850769,0,-9.0166683197,-12.6938529015,0
0,1,13,0,-0.462393760681,-0.402979850769,0,-8.55427503586,-12.6938529015,0
0,1,14,0,-0.462392807007,-0.402979850769,0,-8.09188175201,-12.6938529015,0
0,1,14,1,-0.462392807007,-0.402978897095,0,-8.09188175201,-12.2908735275,0
0,1,14,2,-0.462392807007,-0.402979850769,0,-8.09188175201,-11.8878941536,0
0,1,13,2,-0.462393760681,-0.402979850769,0,-8.55427503586,-11.8878941536,0
0,0,14,1,-0.462392807007,-0.402978897095,0,-8.09188175201,-12.2908735275,0
0,1,13,2,-0.462393760681,-0.402979850769,0,-8.55427503586,-11.8878941536,0
0,1,13,1,-0.462393760681,-0.402978897095,0,-8.55427503586,-12.2908735275,0
0,1,13,0,-0.462393760681,-0.402979850769,0,-8.55427503586,-12.6938529015,0
0,1,14,0,-0.462392807007,-0.402979850769,0,-8.09188175201,-12.6938529015,0
0,1,15,0,-0.462393283844,-0.402979850769,0,-7.62948870659,-12.6938529015,0
0,1,15,1,-0.462393283844,-0.402978897095,0,-7.62948870659,-12.2908735275,0
0,1,15,2,-0.462393283844,-0.402979850769,0,-7.62948870659,-11.8878941536,0
0,1,14,2,-0.462392807007,-0.402979850769,0,-8.09188175201,-11.8878941536,0
0,0,15,1,-0.462393283844,-0.402978897095,0,-7.62948870659,-12.2908735275,0
0,1,14,2,-0.462392807007,-0.402979850769,0,-8.09188175201,-11.8878941536,0
0,1,14,1,-0.462392807007,-0.402978897095,0,-8.09188175201,-12.2908735275,0
0,1,14,0,-0.462392807007,-0.402979850769,0,-8.09188175201,-12.6938529015,0
0,1,15,0,-0.462393283844,-0.402979850769,0,-7.62948870659,-12.6938529015,0
0,1,16,0,-0.462393283844,-0.402979850769,0,-7.16709542274,-12.6938529015,0
0,1,16,1,-0.462393283844,-0.402978897095,0,-7.16709542274,-12.2908735275,0
0,1,16,2,-0.462393283844,-0.402979850769,0,-7.16709542274,-11.8878941536,0
0,1,15,2,-0.462393283844,-0.402979850769,0,-7.62948870659,-11.8878941536,0
0,0,16,1,-0.462393283844,-0.402978897095,0,-7.16709542274,-12.2908735275,0
0,1,15,2,-0.462393283844,-0.402979850769,0,-7.62948870659,-11.8878941536,0
0,1,15,1,-0.462393283844,-0.402978897095,0,-7.62948870659,-12.2908735275,0
0,1,15,0,-0.462393283844,-0.402979850769,0,-7.62948870659,-12.6938529015,0
0,1,16,0,-0.462393283844,-0.402979850769,0,-7.16709542274,-12.6938529015,0
0,1,17,0,-0.462393283844,-0.402979850769,0,-6.7047021389,-12.6938529015,0
0,1,17,1,-0.462393283844,-0.402978897095,0,-6.7047021389,-12.2908735275,0
0,1,17,2,-0.462393283844,-0.402979850769,0,-6.7047021389,-11.8878941536,0
0,1,16,2,-0.462393283844,-0.402979850769,0,-7.16709542274,-11.8878941536,0
0,0,17,1,-0.462393283844,-0.402978897095,0,-6.7047021389,-12.2908735275,0
0,1,16,2,-0.462393283844,-0.402979850769,0,-7.16709542274,-11.8878941536,0
0,1,16,1,-0.462393283844,-0.402978897095,0,-7.16709542274,-12.2908735275,0
0,1,16,0,-0.462393283844,-0.402979850769,0,-7.16709542274,-12.6938529015,0
0,1,17,0,-0.462393283844,-0.402979850769,0,-6.7047021389,-12.6938529015,0
0,1,18,0,-0.462393283844,-0.402979850769,0,-6.24230885506,-12.6938529015,0
0,1,18,1,-0.462393283844,-0.402978897095,0,-6.24230885506,-12.2908735275,0
0,1,18,2,-0.462393283844,-0.402979850769,0,-6.24230885506,-11.8878941536,0
0,1,17,2,-0.462393283844,-0.402979850769,0,-6.7047021389,-11.8878941536,0
0,0,18,1,-0.462393283844,-0.402978897095,0,-6.24230885506,-12.2908735275,0
0,1,17,2,-0.462393283844,-0.402979850769,0,-6.7047021389,-11.8878941536,0
0,1,17,1,-0.462393283844,-0.402978897095,0,-6.7047021389,-12.2908735275,0
0,1,17,0,-0.462393283844,-0.402979850769,0,-6.7047021389,-12.6938529015,0
0,1,18,0,-0.462393283844,-0.402979850769,0,-6.24230885506,-12.6938529015,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,18,2,-0.462393283844,-0.402979850769,0,-6.24230885506,-11.8878941536,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,24,1,-0.462393283844,-0.402978897095,0,-3.46794939041,-12.2908735275,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,24,0,-0.462393283844,-0.402979850769,0,-3.46794939041,-12.6938529015,0
0,1,25,0,-0.462393283844,-0.402979850769,0,-3.00555610657,-12.6938529015,0
0,1,25,1,-0.462393283844,-0.402978897095,0,-3.00555610657,-12.2908735275,0
0,1,25,2,-0.462393283844,-0.402979850769,0,-3.00555610657,-11.8878941536,0
0,1,24,2,-0.462393283844,-0.402979850769,0,-3.46794939041,-11.8878941536,0
0,0,25,1,-0.462393283844,-0.402978897095,0,-3.00555610657,-12.2908735275,0
0,1,24,2,-0.462393283844,-0.402979850769,0,-3.46794939041,-11.8878941536,0
0,1,24,1,-0.462393283844,-0.402978897095,0,-3.46794939041,-12.2908735275,0
0,1,24,0,-0.462393283844,-0.402979850769,0,-3.46794939041,-12.6938529015,0
0,1,25,0,-0.462393283844,-0.402979850769,0,-3.00555610657,-12.6938529015,0
0,1,26,0,-0.462393283844,-0.402979850769,0,-2.54316282272,-12.6938529015,0
0,1,26,1,-0.462393283844,-0.402978897095,0,-2.54316282272,-12.2908735275,0
0,1,26,2,-0.462393283844,-0.402979850769,0,-2.54316282272,-11.8878941536,0
0,1,25,2,-0.462393283844,-0.402979850769,0,-3.00555610657,-11.8878941536,0
0,0,26,1,-0.462393283844,-0.402978897095,0,-2.54316282272,-12.2908735275,0
0,1,25,2,-0.462393283844,-0.402979850769,0,-3.00555610657,-11.8878941536,0
0,1,25,1,-0.462393283844,-0.402978897095,0,-3.00555610657,-12.2908735275,0
0,1,25,0,-0.462393283844,-0.402979850769,0,-3.00555610657,-12.6938529015,0
0,1,26,0,-0.462393283844,-0.402979850769,0,-2.54316282272,-12.6938529015,0
0,1,27,0,-0.462393164635,-0.402979850769,0,-2.08076959848,-12.6938529015,0
0,1,27,1,-0.462393164635,-0.402978897095,0,-2.08076959848,-12.2908735275,0
0,1,27,2,-0.462393164635,-0.402979850769,0,-2.08076959848,-11.8878941536,0
0,1,26,2,-0.462393283844,-0.402979850769,0,-2.54316282272,-11.8878941536,0
0,0,27,1,-0.462393164635,-0.402978897095,0,-2.08076959848,-12.2908735275,0
0,1,26,2,-0.462393283844,-0.402979850769,0,-2.54316282272,-11.8878941536,0
0,1,26,1,-0.462393283844,-0.402978897095,0,-2.54316282272,-12.2908735275,0
0,1,26,0,-0.462393283844,-0.402979850769,0,-2.54316282272,-12.6938529015,0
0,1,27,0,-0.462393164635,-0.402979850769,0,-2.08076959848,-12.6938529015,0
0,1,28,0,-0.462393283844,-0.402979850769,0,-1.61837637424,-12.6938529015,0
0,1,28,1,-0.462393283844,-0.402978897095,0,-1.61837637424,-12.2908735275,0
0,1,28,2,-0.462393283844,-0.402979850769,0,-1.61837637424,-11.8878941536,0
0,1,27,2,-0.462393164635,-0.402979850769,0,-2.08076959848,-11.8878941536,0
